412348.76,4265884.09,2173.13,44,65,56
412349.92,4265884.66,2173.11,45,68,58
412351.06,4265885.21,2173.07,46,69,59
412350.77,4265890.54,2172.94,143,148,144
412350.60,4265891.63,2172.96,184,180,181
412349.43,4265891.07,2172.97,196,194,195
412349.16,4265891.63,2172.97,188,184,185
412350.31,4265892.19,2172.92,196,190,192
412351.48,4265892.75,2172.90,188,182,184
412350.62,4265893.50,2172.97,198,189,194
412349.46,4265892.96,2172.97,203,194,199
412349.04,4265893.30,2172.98,192,183,188
412350.22,4265893.86,2172.94,161,155,159
412351.38,4265894.42,2172.97,116,111,115
412350.72,4265895.32,2172.96,81,76,80
412349.56,4265894.77,2172.98,76,71,75
412349.10,4265895.08,2173.07,74,69,73
412350.25,4265895.63,2172.97,119,114,120
412351.42,4265896.20,2172.98,132,127,133
412351.18,4265897.28,2173.08,117,112,118
412349.99,4265896.71,2172.98,128,123,129
412348.82,4265896.16,2172.99,122,117,123
412349.13,4265896.84,2172.98,123,118,124
412350.30,4265897.42,2173.02,114,109,115
412351.45,4265897.98,2172.94,134,132,137
412351.27,4265899.00,2172.96,163,161,166
412350.12,4265898.44,2173.01,141,139,144
412348.95,4265897.88,2173.00,117,112,118
412348.98,4265898.50,2173.01,114,112,117
412350.14,4265899.06,2173.03,137,135,140
412351.30,4265899.62,2173.03,170,168,173
412351.00,4265900.66,2172.98,103,102,107
412349.86,4265900.11,2173.00,108,106,111
412348.69,4265899.54,2173.03,118,116,121
412349.58,4265900.42,2173.00,112,111,116
412350.73,4265900.99,2172.98,104,103,108
412350.76,4265902.23,2173.02,107,106,111
412349.61,4265901.67,2173.03,116,115,120
412349.04,4265901.90,2173.17,113,112,117
412350.18,4265902.46,2173.01,118,117,122
412351.31,4265903.02,2172.94,111,110,115
412351.55,4265904.23,2172.90,112,111,117
412350.40,4265903.67,2172.94,108,107,113
412349.24,4265903.11,2173.00,111,110,116
412349.71,4265903.86,2172.98,114,113,119
412350.88,4265904.42,2173.02,110,109,115
412351.62,4265905.86,2172.90,104,103,109
412350.49,4265905.31,2172.92,120,119,125
412349.38,4265904.75,2173.06,101,100,106
412349.15,4265905.15,2173.07,110,109,115
412350.27,4265905.70,2172.98,121,120,126
412351.41,4265906.25,2172.90,108,107,113
412350.74,4265907.06,2172.94,121,120,126
412349.59,4265906.50,2173.00,93,92,98
412349.37,4265906.86,2172.96,119,118,124
412350.52,4265907.42,2172.94,118,117,123
412350.90,4265908.70,2172.92,105,104,110
412349.78,4265908.15,2173.05,115,114,120
412349.15,4265908.37,2173.06,128,127,133
412350.29,4265908.94,2172.97,115,114,120
412351.45,4265909.50,2172.90,119,118,124
412350.89,4265910.25,2173.04,101,100,106
412349.72,4265909.67,2172.97,121,120,126
412348.84,4265909.80,2173.10,122,121,127
412349.96,4265910.36,2173.01,125,124,130
412351.14,4265910.92,2173.13,101,100,105
412350.78,4265911.75,2173.22,114,113,118
412349.63,4265911.19,2173.17,107,106,111
412349.62,4265911.73,2173.13,112,111,116
412350.80,4265912.32,2173.10,118,117,122
412350.76,4265913.37,2173.05,108,107,112
412349.59,4265912.80,2173.08,116,115,120
412349.27,4265913.23,2173.02,113,112,117
412350.42,4265913.79,2173.09,115,114,119
412351.56,4265914.36,2172.97,110,109,114
412351.48,4265915.38,2173.08,114,113,118
412350.33,4265914.83,2173.00,117,116,121
412349.18,4265914.27,2172.94,114,113,118
412349.67,4265915.12,2173.03,118,117,122
412350.84,4265915.70,2173.06,127,126,131
412350.76,4265916.80,2172.94,102,101,106
412349.63,4265916.24,2173.01,108,107,112
412349.88,4265917.03,2172.94,109,108,113
412351.03,4265917.59,2172.94,119,118,123
412351.22,4265918.75,2172.94,180,179,184
412350.08,4265918.20,2172.96,111,110,115
412348.92,4265917.63,2172.99,106,105,110
412348.81,4265918.21,2172.97,116,115,120
412349.96,4265918.79,2172.94,125,124,129
412351.12,4265919.37,2172.92,108,107,112
412351.59,4265920.67,2172.96,113,112,117
412350.43,4265920.11,2172.94,113,112,117
412349.29,4265919.54,2172.97,98,97,102
412349.15,4265920.09,2172.99,101,100,105
412350.31,4265920.67,2172.90,115,114,119
412351.47,4265921.24,2172.98,107,106,111
412351.04,4265922.19,2172.90,113,112,117
412349.90,4265921.62,2172.94,82,81,86
412349.25,4265921.83,2173.11,121,120,125
412350.40,4265922.41,2172.94,110,109,114
412351.56,4265922.99,2172.88,116,115,120
412351.10,4265923.92,2172.94,114,113,118
412349.95,4265923.36,2172.92,131,130,135
412349.31,4265923.62,2172.92,108,107,112
412350.47,4265924.19,2172.94,123,122,127
412351.61,4265924.75,2172.88,137,136,141
412350.32,4265925.32,2172.96,125,124,129
412349.17,4265924.75,2172.94,112,111,116
412349.28,4265925.37,2172.96,106,105,110
412350.90,4265831.17,2173.40,76,85,102
412351.04,4265832.34,2173.36,86,95,112
412348.53,4265831.17,2173.42,77,86,103
412349.79,4265831.77,2173.42,76,85,102
412349.15,4265832.04,2173.40,77,86,103
412347.90,4265831.45,2173.42,77,86,103
412350.40,4265832.63,2173.36,81,90,107
412351.64,4265833.21,2173.33,77,86,101
412351.01,4265834.12,2173.34,67,76,91
412349.74,4265833.52,2173.38,74,83,98
412348.51,4265832.95,2173.63,75,84,99
412348.82,4265833.63,2173.38,76,85,100
412350.08,4265834.21,2173.35,62,71,86
412351.32,4265834.81,2173.29,50,59,74
412350.74,4265835.73,2173.34,36,46,58
412349.47,4265835.13,2173.44,11,21,33
412348.21,4265834.55,2173.42,73,82,97
412348.71,4265835.36,2173.42,41,51,63
412351.13,4265838.23,2173.36,76,114,77
412351.18,4265839.86,2173.38,71,119,61
412350.54,4265840.73,2173.38,88,130,84
412349.29,4265840.13,2173.38,23,65,29
412348.04,4265839.55,2173.38,16,55,28
412348.84,4265840.42,2173.36,42,78,50
412350.08,4265841.02,2173.36,47,85,44
412351.34,4265841.61,2173.34,14,47,18
412349.65,4265841.90,2173.34,35,65,39
412350.89,4265842.49,2173.32,25,52,37
412348.40,4265841.32,2173.35,56,85,63
412348.81,4265842.07,2173.33,94,117,99
412350.07,4265842.66,2173.32,17,41,25
412351.33,4265843.25,2173.31,3,26,18
412351.19,4265844.27,2173.31,10,24,37
412349.96,4265843.69,2173.32,8,21,30
412348.72,4265843.11,2173.32,7,28,13
412349.06,4265843.75,2173.31,15,25,34
412350.28,4265844.34,2173.30,5,17,29
412350.48,4265845.56,2173.32,3,16,33
412349.25,4265844.98,2173.31,2,14,30
412348.05,4265844.86,2173.31,6,18,32
412351.16,4265847.48,2173.33,33,55,52
412348.66,4265846.31,2173.32,21,38,46
412349.91,4265846.88,2173.31,11,31,32
412348.57,4265846.71,2173.30,26,46,47
412349.81,4265847.30,2173.31,28,51,45
412351.06,4265847.88,2173.31,39,62,52
412350.53,4265848.61,2173.35,39,68,50
412349.26,4265848.00,2173.33,34,61,46
412348.86,4265848.27,2173.33,34,63,43
412350.11,4265848.86,2173.35,38,67,47
412351.38,4265849.45,2173.38,39,67,52
412351.17,4265850.46,2173.42,39,69,57
412349.91,4265849.87,2173.38,35,66,48
412348.65,4265849.28,2173.36,30,62,41
412349.20,4265849.94,2173.38,34,65,47
412350.47,4265850.54,2173.42,34,64,52
412350.54,4265851.62,2173.46,40,63,47
412349.26,4265851.02,2173.42,34,57,41
412348.51,4265851.15,2173.42,34,57,41
412349.78,4265851.74,2173.44,34,57,41
412351.04,4265852.34,2173.47,45,68,52
412351.46,4265853.67,2173.52,55,79,65
412350.21,4265853.09,2173.52,45,69,55
412348.95,4265852.50,2173.49,36,59,43
412349.14,4265853.07,2173.51,39,63,49
412350.39,4265853.66,2173.52,49,73,59
412351.66,4265854.25,2173.52,49,73,59
412351.31,4265855.23,2173.56,39,65,52
412350.04,4265854.63,2173.58,43,67,54
412348.76,4265854.04,2173.55,40,64,50
412350.05,4265855.12,2173.57,41,67,54
412348.82,4265854.54,2173.57,38,62,48
412351.29,4265855.70,2173.57,37,63,50
412351.13,4265856.75,2173.61,36,62,49
412349.88,4265856.17,2173.63,36,62,49
412349.60,4265856.48,2173.63,39,65,52
412350.85,4265857.07,2173.63,35,61,48
412349.17,4265859.48,2176.82,100,115,120
412350.43,4265860.07,2176.78,98,112,113
412351.21,4265861.56,2177.07,101,108,116
412349.97,4265860.98,2177.11,103,111,122
412348.71,4265860.40,2177.17,103,113,125
412348.99,4265861.04,2177.28,107,115,128
412350.23,4265861.62,2177.24,105,109,121
412351.49,4265862.21,2177.17,112,114,127
412351.27,4265863.27,2177.55,105,107,122
412350.03,4265862.69,2177.60,110,111,129
412348.77,4265862.09,2177.65,106,107,125
412348.86,4265862.62,2177.75,109,110,128
412350.11,4265863.20,2177.69,111,113,128
412351.36,4265863.79,2177.67,109,111,126
412351.43,4265864.94,2177.98,105,108,123
412350.20,4265864.37,2178.05,106,109,124
412348.95,4265863.78,2178.08,106,108,123
412348.72,4265864.19,2178.15,106,109,124
412349.97,4265864.77,2178.17,103,107,119
412351.25,4265865.37,2178.13,105,111,123
412351.57,4265866.63,2177.96,108,110,125
412350.33,4265866.06,2177.92,103,105,120
412349.09,4265865.48,2177.88,100,107,117
412348.65,4265865.79,2177.71,95,102,112
412349.91,4265866.38,2177.74,98,100,115
412351.16,4265866.96,2177.78,107,109,124
412350.46,4265867.75,2177.46,98,100,115
412349.20,4265867.16,2177.42,98,100,115
412348.52,4265867.34,2177.25,97,99,114
412349.80,4265867.95,2177.31,98,100,115
412351.05,4265868.54,2177.32,99,101,116
412350.59,4265869.52,2177.01,100,102,117
412349.33,4265868.92,2176.96,100,102,117
412348.39,4265869.02,2176.78,96,98,113
412349.66,4265869.61,2176.78,98,100,115
412350.89,4265870.19,2176.83,95,97,112
412351.47,4265875.65,2173.56,4,19,22
412350.87,4265876.61,2173.50,35,56,51
412349.63,4265876.04,2173.53,41,64,56
412348.96,4265876.30,2173.49,38,64,53
412350.21,4265876.88,2173.44,51,74,64
412351.46,4265877.46,2173.42,45,66,59
412350.62,4265878.20,2173.33,54,78,65
412349.37,4265877.62,2173.38,43,69,56
412349.04,4265878.03,2173.34,43,70,55
412350.27,4265878.59,2173.30,49,73,60
412351.52,4265879.19,2173.27,45,68,58
412351.59,4265880.45,2173.19,50,74,61
412350.34,4265879.86,2173.24,47,68,59
412349.10,4265879.28,2173.28,44,68,55
412349.16,4265879.92,2173.22,49,70,61
412350.41,4265880.52,2173.17,48,69,60
412351.66,4265881.09,2173.13,49,70,61
412350.68,4265881.86,2173.11,46,66,57
412349.43,4265881.28,2173.15,48,68,59
412349.32,4265881.75,2173.10,48,68,59
412350.57,4265882.34,2173.11,44,65,56
412351.34,4265883.95,2173.05,54,75,66
412350.09,4265883.37,2173.10,51,72,63
412348.82,4265882.78,2173.10,46,66,57
412348.61,4265883.25,2173.07,49,70,61
412349.86,4265883.83,2173.06,52,73,64
412351.12,4265884.42,2173.02,52,75,65
412350.97,4265885.62,2173.01,43,66,56
412350.53,4265890.69,2172.90,143,148,144
412350.61,4265891.40,2172.88,184,180,181
412350.61,4265892.49,2172.92,186,177,180
412349.34,4265891.88,2172.88,182,176,178
412349.24,4265892.46,2172.90,191,182,185
412350.49,4265893.05,2172.90,194,185,190
412350.83,4265894.30,2172.90,121,115,119
412349.58,4265893.71,2172.94,188,179,184
412349.25,4265894.19,2173.04,154,145,150
412350.47,4265894.75,2172.90,71,66,70
412349.82,4265895.58,2172.94,116,111,115
412351.06,4265896.16,2172.99,124,119,125
412348.58,4265895.00,2173.10,75,70,74
412349.34,4265895.90,2172.90,127,122,128
412350.60,4265896.50,2172.96,114,109,115
412351.53,4265898.00,2172.94,134,132,137
412350.28,4265897.42,2172.92,114,109,115
412349.04,4265896.84,2172.94,123,118,124
412349.52,4265897.63,2172.94,95,90,96
412350.77,4265898.23,2172.96,127,125,130
412350.76,4265899.21,2172.96,139,137,142
412349.51,4265898.63,2172.96,101,99,104
412349.77,4265899.31,2172.99,112,110,115
412351.02,4265899.88,2172.94,132,130,135
412351.30,4265901.00,2172.98,101,100,105
412350.03,4265900.40,2172.94,112,111,116
412348.78,4265899.82,2172.98,107,105,110
412348.69,4265900.36,2172.94,111,110,115
412349.99,4265900.96,2172.92,112,111,116
412351.25,4265901.56,2172.94,102,101,106
412350.56,4265902.25,2172.94,107,106,111
412349.33,4265901.69,2173.06,117,116,121
412349.07,4265902.19,2172.96,110,109,114
412350.31,4265902.77,2172.90,112,111,116
412351.55,4265903.34,2172.85,120,119,125
412351.10,4265904.21,2172.94,118,117,123
412349.86,4265903.62,2172.88,114,113,119
412349.40,4265904.09,2173.02,102,101,107
412350.64,4265904.67,2172.90,107,106,112
412350.50,4265905.88,2172.92,111,110,116
412349.26,4265905.30,2173.04,110,109,115
412349.73,4265906.13,2172.90,99,98,104
412350.98,4265906.71,2172.86,124,123,129
412351.04,4265907.98,2172.88,110,109,115
412349.81,4265907.40,2172.94,126,125,131
412348.94,4265907.70,2172.90,106,105,111
412351.38,4265908.84,2172.86,108,107,113
412350.17,4265908.28,2172.90,114,113,119
412350.52,4265909.66,2172.92,115,114,120
412349.29,4265909.09,2173.00,109,108,114
412349.28,4265909.80,2172.96,112,111,117
412350.53,4265910.38,2172.97,118,117,123
412349.77,4265911.37,2173.13,109,108,113
412351.02,4265911.95,2173.01,118,117,122
412350.73,4265912.54,2172.88,114,113,118
412349.51,4265911.96,2173.05,119,118,123
412351.44,4265914.31,2173.07,110,109,114
412348.92,4265913.13,2172.92,106,105,110
412350.17,4265913.71,2172.94,114,113,118
412349.65,4265914.25,2172.92,123,122,127
412350.91,4265914.84,2172.99,117,116,121
412350.71,4265916.00,2172.88,127,126,131
412349.46,4265915.42,2173.04,114,113,118
412349.92,4265916.46,2172.88,103,102,107
412351.17,4265917.05,2172.88,98,97,102
412349.97,4265917.84,2172.90,107,106,111
412351.20,4265918.41,2172.88,180,179,184
412348.94,4265918.12,2172.88,116,115,120
412350.18,4265918.70,2172.86,125,124,129
412351.45,4265919.30,2172.86,150,149,154
412350.47,4265920.23,2172.86,113,112,117
412349.21,4265919.63,2172.92,101,100,105
412349.16,4265920.44,2172.88,103,102,107
412350.42,4265921.03,2172.88,105,104,109
412350.61,4265922.52,2172.86,110,109,114
412349.36,4265921.94,2172.96,117,116,121
412349.24,4265922.77,2172.88,110,109,114
412350.50,4265923.37,2172.86,121,120,125
412351.17,4265925.09,2172.88,121,120,125
412349.93,4265924.52,2172.92,114,113,118
412349.32,4265925.07,2172.90,106,105,110
412350.08,4265925.33,2172.97,104,103,108
412348.87,4265923.31,2173.03,101,100,105
412350.22,4265923.65,2172.97,126,125,130
412351.55,4265923.98,2172.96,135,134,139
412351.26,4265923.38,2172.92,123,122,127
412349.94,4265923.05,2172.97,133,132,137
412349.95,4265921.41,2172.99,82,81,86
412351.27,4265921.73,2172.96,100,99,104
412351.26,4265921.28,2172.94,107,106,111
412349.95,4265920.95,2172.94,109,108,113
412349.48,4265919.03,2173.02,105,104,109
412350.83,4265919.36,2172.94,108,107,112
412351.16,4265918.96,2172.98,150,149,154
412349.83,4265918.63,2172.99,125,124,129
412349.36,4265916.79,2173.01,111,110,115
412350.68,4265917.12,2172.98,102,101,106
412351.30,4265916.74,2172.94,96,95,100
412349.96,4265916.41,2173.00,103,102,107
412349.27,4265914.57,2173.10,123,122,127
412350.59,4265914.88,2173.10,117,116,121
412351.53,4265914.63,2173.11,110,109,114
412350.24,4265914.31,2172.98,112,111,116
412348.88,4265913.96,2173.07,111,110,115
412349.13,4265912.31,2173.11,111,110,115
412350.46,4265912.63,2173.17,106,105,110
412351.59,4265912.42,2173.07,100,99,104
412350.24,4265912.09,2173.24,110,109,114
412348.96,4265911.77,2173.11,110,109,114
412348.80,4265910.17,2173.15,115,114,120
412350.13,4265910.50,2173.11,116,115,120
412351.45,4265910.84,2173.10,101,100,105
412351.41,4265910.31,2173.02,110,109,115
412350.09,4265909.98,2173.02,121,120,126
412348.77,4265909.65,2173.02,122,121,127
412349.74,4265908.28,2173.06,110,109,115
412351.08,4265908.62,2172.94,108,107,113
412351.40,4265908.17,2172.96,115,114,120
412350.07,4265907.84,2172.97,115,114,120
412348.76,4265907.52,2173.00,106,105,111
412349.15,4265905.95,2173.00,82,81,87
412350.48,4265906.28,2173.02,111,110,116
412351.13,4265905.92,2172.94,108,107,113
412349.79,4265905.59,2173.08,118,117,123
412348.91,4265903.63,2173.11,110,109,115
412350.26,4265903.96,2173.00,108,107,113
412351.57,4265904.29,2173.02,112,111,117
412351.02,4265903.66,2172.92,113,112,118
412349.70,4265903.32,2172.97,121,120,126
412349.76,4265901.54,2173.09,110,109,114
412351.08,4265901.86,2173.11,100,99,104
412350.97,4265901.30,2173.04,102,101,106
412349.66,4265900.96,2173.02,112,111,116
412349.44,4265899.19,2173.08,95,93,98
412350.73,4265899.50,2173.11,150,148,153
412350.85,4265898.92,2173.02,139,137,142
412349.52,4265898.59,2173.01,101,99,104
412349.27,4265896.77,2173.02,123,118,124
412350.56,4265897.09,2173.06,112,107,113
412350.98,4265896.63,2173.03,124,119,125
412349.66,4265896.31,2172.99,129,124,130
412348.93,4265894.19,2173.07,142,133,138
412350.27,4265894.52,2173.03,111,105,109
412351.60,4265894.84,2173.00,72,67,71
412350.94,4265894.13,2172.97,167,161,165
412349.59,4265893.80,2173.00,152,146,150
412348.69,4265891.75,2172.99,181,177,178
412350.02,4265892.08,2172.98,196,190,192
412351.32,4265892.40,2172.96,188,179,182
412350.86,4265891.67,2172.94,188,184,185
412349.54,4265891.34,2172.98,188,188,188
412348.92,4265884.09,2173.13,43,64,55
412350.23,4265884.41,2173.11,45,68,58
412351.56,4265884.74,2173.11,52,75,65
412350.48,4265883.81,2173.11,52,73,64
412349.18,4265883.49,2173.13,47,68,59
412349.30,4265881.61,2173.21,49,69,60
412350.61,4265881.92,2173.19,46,66,57
412351.25,4265881.50,2173.19,46,67,58
412349.90,4265881.17,2173.22,50,70,61
412348.58,4265880.84,2173.26,52,72,63
412348.75,4265879.08,2173.40,46,70,57
412350.07,4265879.40,2173.36,41,64,54
412351.39,4265879.73,2173.34,48,72,59
412350.88,4265879.06,2173.35,46,69,59
412349.56,4265878.73,2173.38,42,68,55
412349.37,4265876.78,2173.58,41,67,56
412350.66,4265877.09,2173.56,48,71,61
412350.55,4265876.49,2173.59,48,71,63
412349.23,4265876.16,2173.61,38,64,53
412348.75,4265869.75,2176.76,96,98,113
412350.02,4265870.05,2176.90,98,100,115
412351.32,4265870.37,2177.02,93,95,110
412351.63,4265869.92,2177.23,99,101,116
412350.35,4265869.61,2177.08,100,102,117
412349.04,4265869.29,2176.94,98,100,115
412348.77,4265867.56,2177.42,99,101,116
412350.06,4265867.88,2177.51,98,100,115
412351.33,4265868.19,2177.63,96,98,113
412350.77,4265867.58,2177.74,101,103,118
412349.48,4265867.25,2177.61,98,100,115
412348.66,4265865.49,2177.99,95,102,112
412349.96,4265865.80,2178.11,101,103,118
412351.24,4265866.11,2178.23,109,111,126
412350.89,4265865.54,2178.19,105,111,123
412349.58,4265865.21,2178.19,106,110,122
412348.63,4265863.48,2178.03,106,108,123
412349.97,4265863.80,2177.88,110,112,127
412351.29,4265864.12,2177.76,109,112,127
412351.12,4265863.59,2177.63,109,111,126
412349.79,4265863.28,2177.75,112,114,129
412348.45,4265862.96,2177.92,112,113,131
412348.33,4265861.31,2177.46,106,112,128
412349.66,4265861.63,2177.33,102,105,120
412350.99,4265861.95,2177.19,110,114,125
412351.03,4265861.54,2177.03,101,108,116
412349.70,4265861.21,2177.17,106,112,124
412348.36,4265860.88,2177.30,111,118,134
412348.99,4265859.67,2176.90,100,115,122
412350.35,4265860.00,2176.76,98,112,113
412349.89,4265856.06,2173.69,36,62,49
412351.22,4265856.38,2173.65,34,60,47
412350.94,4265855.83,2173.63,37,63,50
412349.61,4265855.50,2173.63,39,65,52
412348.62,4265853.96,2173.60,40,64,50
412349.92,4265854.28,2173.60,46,70,56
412351.24,4265854.59,2173.59,38,62,49
412351.15,4265854.08,2173.57,47,71,57
412349.82,4265853.75,2173.57,48,72,58
412348.49,4265853.42,2173.57,44,68,54
412348.67,4265852.15,2173.52,34,57,41
412349.96,4265852.46,2173.55,40,63,47
412351.27,4265852.78,2173.53,50,74,60
412350.39,4265852.08,2173.51,36,59,43
412349.08,4265851.75,2173.48,33,56,40
412349.18,4265850.48,2173.44,28,60,45
412350.51,4265850.80,2173.47,34,64,52
412351.20,4265850.48,2173.44,39,69,57
412349.86,4265850.16,2173.42,33,64,48
412348.55,4265849.84,2173.40,32,63,45
412348.92,4265848.71,2173.40,32,61,39
412350.21,4265849.02,2173.40,38,67,47
412351.53,4265849.34,2173.42,39,67,52
412351.32,4265848.81,2173.40,42,69,52
412350.02,4265848.49,2173.36,37,64,47
412348.73,4265848.17,2173.36,34,63,43
412348.87,4265846.88,2173.38,26,46,47
412350.19,4265847.20,2173.40,26,49,43
412351.51,4265847.52,2173.40,37,59,56
412351.57,4265847.09,2173.36,16,35,41
412350.25,4265846.77,2173.35,11,31,32
412348.95,4265846.46,2173.35,21,38,46
412349.11,4265845.25,2173.36,2,14,30
412350.41,4265845.56,2173.36,3,16,33
412350.78,4265845.20,2173.34,1,14,31
412349.47,4265844.88,2173.35,3,15,31
412348.19,4265843.36,2173.42,11,29,15
412349.51,4265843.67,2173.38,12,22,32
412350.80,4265843.96,2173.36,10,22,34
412351.52,4265843.63,2173.35,5,19,30
412350.21,4265843.31,2173.36,28,50,37
412348.91,4265843.00,2173.38,7,28,13
412348.73,4265841.65,2173.44,87,115,93
412350.06,4265841.96,2173.42,47,77,49
412351.07,4265841.77,2173.40,89,122,93
412349.76,4265841.46,2173.40,70,103,72
412348.42,4265841.13,2173.42,56,85,63
412348.09,4265839.58,2173.50,16,55,28
