-1377800.4771688886,-4803539.6294950005,3953569.2311232714
-1377801.6562946974,-4803539.676741679,3953568.798035056
-1377802.8346042507,-4803539.721141978,3953568.3526132135
-1377804.0161318355,-4803539.748343958,3953567.8947309954
-1377805.203313127,-4803539.795256282,3953567.443205615
-1377806.3980257658,-4803539.840008098,3953566.991680166
-1377807.5843908847,-4803539.884073726,3953566.527821088
-1377810.0318690373,-4803539.437128711,3953566.284191671
-1377808.8349995748,-4803539.384858904,3953566.7294870787
-1377807.658846359,-4803539.347979031,3953567.181139314
-1377806.4574188238,-4803539.308233806,3953567.6449982994
-1377805.2605496282,-4803539.255963076,3953568.090293501
-1377804.073368438,-4803539.209050749,3953568.5418187883
-1377802.8676278538,-4803539.154266772,3953568.9932172564
-1377801.6807258516,-4803539.136743581,3953569.457329472
-1377800.4771420967,-4803539.089477887,3953569.91495796
-1377799.2966761696,-4803539.037558059,3953570.354149415
-1377798.1027804974,-4803538.9956504665,3953570.8180079227
-1377796.9115655231,-4803538.963088225,3953571.2696595625
-1377794.7807952787,-4803538.041902583,3953573.118989245
-1377795.9701322732,-4803538.096336236,3953572.673694798
-1377797.1710349198,-4803538.134257472,3953572.2282735184
-1377798.3689646635,-4803538.16181341,3953571.764288453
-1377799.5443007187,-4803538.1958496105,3953571.3003033213
-1377800.7331140973,-4803538.248455286,3953570.8734455635
-1377801.9084503187,-4803538.282490881,3953570.4094603015
-1377803.11634732,-4803538.344794045,3953569.9642922017
-1377804.3177744476,-4803538.384540172,3953569.5004335586
-1377805.5044315257,-4803538.429625718,3953569.067345372
-1377806.6969872557,-4803538.466858598,3953568.609589999
-1377807.898414641,-4803538.506603792,3953568.145731152
-1377809.0882899065,-4803538.534490396,3953567.700182459
-1377810.277627962,-4803538.588920373,3953567.2548871925
-1377811.4790556035,-4803538.628664632,3953566.7910281424
-1377812.653868605,-4803538.660870737,3953566.3454792537
-1377813.8192728325,-4803538.717107612,3953565.9062871938
-1377815.252660606,-4803538.315205067,3953565.9432878797
-1377814.0601043543,-4803538.277974385,3953566.401043653
-1377812.8761406909,-4803538.213866247,3953566.8401089017
-1377811.677393676,-4803538.183467986,3953567.2917611315
-1377810.4923689382,-4803538.14407617,3953567.749516704
-1377809.314875539,-4803538.102523842,3953568.207272209
-1377808.1325315996,-4803538.0724770725,3953568.652820838
-1377806.9343222175,-4803538.015533905,3953569.1042193035
-1377805.7285816749,-4803537.960750626,3953569.5556176985
-1377804.5360261058,-4803537.923517481,3953570.013372933
-1377803.3523421895,-4803537.888796656,3953570.465024702
-1377802.170535993,-4803537.832204689,3953570.910319486
-1377800.9887298862,-4803537.7756124195,3953571.3556142016
-1377799.7923853276,-4803537.725166989,3953571.782471889
-1377798.6049598262,-4803537.705816197,3953572.2650206704
-1377797.3970632644,-4803537.643511843,3953572.710188418
-1377796.1948203961,-4803537.600917819,3953573.161713022
-1377795.0057624597,-4803537.575873946,3953573.6195944855
-1377793.8293314995,-4803537.509600758,3953574.058658627
-1377792.6422591796,-4803536.638963881,3953575.37585062
-1377794.9608653372,-4803543.44377967,3953579.90780635
-1377794.7449565977,-4803542.179526503,3953578.972267444
-1377793.825976146,-4803536.730640177,3953574.967810749
-1377796.259008389,-4803544.190139216,3953579.9862256437
-1377795.0228440736,-4803536.782913927,3953574.522516584
-1377796.1944377194,-4803536.832322264,3953574.0894291387
-1377797.3926461355,-4803536.889268238,3953573.638031441
-1377798.5868337208,-4803536.932195406,3953573.2049438604
-1377799.786919963,-4803536.967269929,3953572.747189096
-1377800.9775973982,-4803537.026375165,3953572.295791189
-1377802.151069118,-4803537.053911159,3953571.856346485
-1377803.3535912945,-4803537.125893403,3953571.41740876
-1377804.5700807064,-4803537.161319116,3953570.953550326
-1377805.7564451867,-4803537.2053853115,3953570.489691822
-1377806.9266993052,-4803537.250118107,3953570.0627071755
-1377808.1162818861,-4803537.276985679,3953569.586388223
-1377809.322314835,-4803537.332787688,3953569.1657603555
-1377810.5059990215,-4803537.367507007,3953568.714108391
-1377811.6856490246,-4803537.416577964,3953568.262583112
-1377812.8736467175,-4803537.466334487,3953567.8233913253
-1377814.0834219137,-4803537.506763984,3953567.3718659086
-1377815.2773183384,-4803537.548667516,3953566.9080068637
-1377816.4715072273,-4803537.591590076,3953566.4749182826
-1377818.197783957,-4803537.130962488,3953566.4814019185
