412446.28982828435,4265861.769993601,2172.338145098288,56,42,41
412447.5154951954,4265862.189155429,2172.3410089861572,109,82,71
412447.6198802284,4265863.36380263,2172.271284055281,36,26,24
412446.1954059535,4265862.833751853,2172.185538180325,106,70,54
412446.8098890011,4265863.701275637,2172.463917443781,26,24,29
412446.06438799313,4265864.492552428,2172.441563935676,97,68,50
412437.71744820406,4265859.929454183,2172.2948703286684,104,69,50
412447.9434792191,4265863.6912884405,2172.294206618488,183,184,186
412447.6558389849,4265863.900392033,2172.3074832128036,44,36,34
412447.2917455035,4265863.45659557,2172.291585093699,175,183,186
412446.25535354967,4265862.247778225,2172.329523011117,85,57,46
412446.4680495398,4265864.92659663,2172.230746941845,174,182,184
412446.0784162196,4265864.164072326,2172.5987437059666,214,219,215
412446.01133898046,4265864.677189108,2173.2402931742945,128,107,86
412447.86580467573,4265863.6683577355,2172.2945967334445,182,188,188
412447.8612606271,4265863.8242303915,2172.3154899578417,143,121,110
412447.4494299689,4265862.273729588,2172.3412185510765,155,138,112
412447.92759749165,4265864.181771694,2172.338732177966,97,100,93
412447.11793121474,4265862.388294562,2172.3344519478314,96,99,106
412446.95133608446,4265862.861466957,2172.3113601653545,23,13,12
412446.78550441546,4265862.689005856,2172.3181621651947,89,93,92
412446.3595478282,4265862.5853768345,2172.3201684651717,93,91,76
412446.04189975193,4265862.810878154,2172.331958299592,130,117,98
412446.13332775567,4265861.596836098,2172.559260219001,36,38,37
412446.0931422565,4265862.801255073,2172.5135068838754,139,127,105
412438.53912951174,4265861.713656928,2172.797105399256,197,199,188
412447.28270463157,4265862.463182468,2172.347386854834,182,182,182
412447.18822962284,4265862.472143004,2172.3436436459483,195,203,205
412446.99183915905,4265863.360814391,2172.296069531916,140,126,115
412446.56630305114,4265864.120443031,2172.2786986309648,36,28,25
412446.11946459155,4265864.1546458155,2172.4909346674276,40,29,25
412446.27794071607,4265864.925299588,2174.6614079477167,139,119,108
412448.1462271797,4265864.252770174,2172.325671363703,66,55,53
412448.03642377525,4265863.8941084,2172.344495482396,61,46,41
412447.50511922006,4265862.086993517,2172.354460536988,55,41,32
412447.9886320865,4265864.234674284,2172.314915624146,166,152,141
412447.88110337465,4265864.108785354,2172.332710781161,25,19,19
412447.52807275386,4265863.337150773,2172.318172337756,161,153,142
412447.1886376922,4265862.733092295,2172.3205369683237,54,43,39
412446.7084512632,4265861.87066507,2172.3524260506483,150,130,119
412446.36325470445,4265862.577486422,2172.274971824951,210,198,184
412446.8984347277,4265863.693459636,2172.349001768269,69,60,55
412446.1877571843,4265862.728453283,2172.2977685232927,61,44,37
412446.35119909415,4265864.533600123,2172.3636339892687,163,153,141
412446.06121994776,4265864.271398185,2172.433013719501,54,45,36
