412453.7920457457,4265842.749082561,2172.069999962114,70,81,99
412452.6662215461,4265842.192112643,2172.0899999607354,89,92,109
412451.5403120066,4265841.627345573,2172.0999999614432,77,84,103
412450.40657288977,4265841.062664151,2172.089999959804,32,39,55
412449.27274843084,4265840.4901855765,2172.0999999623746,58,66,77
412448.13109438564,4265839.917792647,2172.1099999612197,83,90,100
412446.9971844144,4265839.337517041,2172.1099999630824,145,152,158
412444.5193400405,4265839.021465954,2172.1499999631196,129,136,146
412445.6609944806,4265839.593858442,2172.129999961704,101,105,116
412446.78690473805,4265840.158624846,2172.1299999626353,73,77,89
412447.9364734468,4265840.738729299,2172.1299999607727,76,82,94
412449.078127388,4265841.311122137,2172.1099999602884,76,82,96
412450.21195174713,4265841.883600622,2172.099999960512,84,91,109
412451.36151995027,4265842.463705427,2172.0799999628216,75,81,103
412452.50308821735,4265843.0283013545,2172.0999999614432,67,78,96
412453.65265608137,4265843.608406398,2172.0899999616668,74,86,102
412454.77856518835,4265844.173173615,2172.0699999583885,76,88,104
412455.92030330613,4265844.753364416,2172.0699999611825,77,86,101
412457.0618709101,4265845.317960815,2172.0699999611825,80,89,104
412458.88061283523,4265847.660945781,2172.069999962114,77,84,102
412457.7467899352,4265847.088466522,2172.0899999616668,85,92,108
412456.5973932176,4265846.5239556795,2172.0999999623746,82,91,106
412455.4479111638,4265845.9516477,2172.0899999616668,82,91,106
412454.32191717875,4265845.379083263,2172.079999960959,79,91,105
412453.18826396734,4265844.822198988,2172.1099999602884,79,91,107
412452.0622696545,4265844.249634784,2172.0999999595806,87,97,106
412450.9127017585,4265843.6695300145,2172.129999961704,79,89,98
412449.7631336937,4265843.089425362,2172.1299999607727,82,95,103
412448.629479827,4265842.532541556,2172.1499999603257,79,85,99
412447.4878260223,4265841.960148871,2172.1499999621883,80,86,102
412446.338257452,4265841.380044573,2172.149999964051,81,84,103
412445.1967736786,4265840.823246655,2172.149999961257,87,90,109
412444.0629487934,4265840.25076879,2172.1699999617413,67,75,88
412442.9133797209,4265839.670664847,2172.1699999617413,67,75,88
412441.7875542927,4265839.113696209,2172.1699999626726,69,75,87
412440.67730235885,4265838.548759344,2172.1899999612942,69,75,87
412439.18996821146,4265838.588403616,2172.2199999606237,63,69,83
412440.33162311756,4265839.160795383,2172.2199999606237,71,77,91
412441.457619016,4265839.733358348,2172.1899999612942,70,78,91
412442.60701782105,4265840.297867549,2172.1899999612942,78,86,99
412443.74084280943,4265840.870345211,2172.1899999622256,76,83,99
